,fraudulent,company_profile
4772,t,nan
16950,f,"lei home enhancements, is an ohio based company that has been installing windows, siding, doors and decks in homes throughout the tri-state, dayton, indianapolis and columbus for over seven years. with pride in our work, honesty and integrity in our professionalism and a companywide dedication to customer satisfaction, we offer a wide range of remodeling services to homeowners. whether your project is large or small, we understand the trust and confidence each customer places in our skilled hands. that's why we use only superior quality products and exceptional craftsmanship to achieve long-lasting beauty, performance and value for your home. we take every measure to carefully ensure our craftsman are properly trained in all phases of home improvement. likewise, our sales staff and customer service representatives draw upon their years of experience for quality installations. from day one, we will welcome any questions and concerns you may have during the renovation process. it is our goal to provide you with beautiful and practical home improvements that will stand the test of time, along with the peace of mind that you have made an excellent selection for your home."
11559,f,nan
1599,f,"intrinsix specializes in the development of complex high-integration semiconductors. we provide product development outsourcing to the world's leading electronic systems companies. our distributed and global presence drives customertime-to-market requirements via unparalleled capabilities and local support. founded in 1986, intrinsix has worked on over 800 semiconductor and systems design projects in applications such as wireless, networking and digital media since our inception. our business engagements range from complete turnkey electronic product designs, to subsystem designs, soc, embedded system, individual asic or fpga. insourcing and outsourcing engagements are available. we believe in a risk/reward sharing partnership that motivates both companies to strive for excellence. intrinsix focuses on providing electronic designs, rather than selling or licensing products, allowing us to maintain the independence necessary to make the best unbiased technical recommendations for our customers, and to maintain strong (non-competitive) relationships with ip, eda and silicon providers. our design centers are connected to one another over a high-speed intranet. project managers and developers use state-of-the-art design collaboration environments designed to support complex electronic product design flows. intrinsix corp's continued investment in collaboration infrastructures provides our customers with the benefit of immediate access to experts tailored to their specific project needs. consider an environment where intellect, imagination and achievement are recognized and rewarded. at intrinsix you will be working with some of the most talented ic designers inthe industry. you will be working with a diverse mix of the hottest companies using the latest design techniques in digital, mixed-signal, analog, and rf circuit systems. putyour career on the cutting edge of technology with projects like terabit routers, atm switches, digital video, embedded systems, ip design reuse, deep submicron and much more. "
12831,f,"we are not your average monday mail recruiters. we are here to align stars and connect dots, not just match titles with positions salary demands with salary offerings. our approach is simple; we read between the lines to see you. both of you. employer and employee. you them is the most personal, innovative and open-minded professional recruiting can be. or should be. our network is a community of people with the same mentality; that work is a part of our lives and not the other way around. a creative community of great minds who seek minds that think alike. you them is us. real people. nice to meet you."
17589,t,nan
2871,f,"the beans group is a media company that exists to empower young people to thrive. we have been on an exponential growth spurt since our inception as   in 2005 and in 2013 we won digital business of the year. the beans group owns two brands: student beans, our youth media brand, strives to make life a little more awesome; and voxburner, our youth insights consultancy, helps young people to be understood. we have created a business we are passionate about and really proud of. to continue to grow we need brilliant people who inspire and deliver change all around them - that's why we're looking for talented, ambitious and creative folks to come and join us."
17668,t,"gary cartwright established cartwright property management in 2007 to help manage the hoas that were created when his development company would develop a residential or multi-family community. he has developed numerous single-family, duplex, townhome and apartment communities.gary is a general contractor holding an unlimited building license and he is a licensed real estate agent in north carolina. gary is also a partner in a sister real estate company. his experience as a builder, developer, and real estate sales company owner will be beneficial in assisting his rental and hoa clients in managing their rentals and hoa communities."
1772,f,"90 seconds, the worlds cloud video production service. 90 seconds is the worlds cloud video production service enabling brands and agencies to get high quality online video content shot and produced anywhere in the world. 90 seconds makes video production fast, affordable, and all managed seamlessly in the cloud from purchase to publish. 90 seconds removes the hassle, cost, risk and speed issues of working with regular video production companies by managing every aspect of video projects in a beautiful online experience. with a growing global network of over 2,000 rated video professionals in over 50 countries managed by dedicated production success teams in 5 countries, 90 seconds provides a 100% success guarantee. 90 seconds has produced almost 4,000 videos in over 30 countries for over 500 global brands including some of the worlds largest including paypal, l’oreal, sony and barclays and has offices in auckland, london, sydney, tokyo and singapore. "
8445,t,nan
1408,f,"in discoveroom we have a grand vision: to change the hospitality industry by providing travelers with more and easily booked accommodation choices, that match their individual needs and style. providing lodging owners with free tools to manage and market their properties efficiently and effectively. this is a difficult undertaking but in a vast market and with very promising outcomes. "
17570,t,nan
17663,t,nan
3659,f,"tidewater finance co. was established in 1992 for the initial purpose of purchasing, and servicing retail installment contracts. there are two divisions: tidewater credit services, providing indirect consumer retail finance options and tidewater motor credit, providing indirect consumer auto financing. we remain committed to offering a partnership with the dealers and consumers to create a win-win-win situation. our success relies solely on the success of our dealers and our consumers. full time positions include the following benefits: 40 vacation hours after 6 months of employment, 80 vacation hours after 1 year of employment 6 paid holidays as well as an anniversary holiday benefit paid personal and sick leave after 90 days of employment full benefits to include health, dental, life and disability insurance a 401k plan with a company match after 6 months of employment based upon a quarterly entry date incentive bonuses for individual and team goals (certain positions) bilingual spanish eligible for differential pay "
929,f,"human capital is usually the biggest asset and expense for a company. making the right hire – the first time – is critical to an organization’s ability to succeed in a competitive market. at talence group, we take the time to understand our clients and their mission, and match the right talent to this mission. for candidates, we want to make sure that the opportunties we present are a perfect fit for you. our goal is to match your core competencies, passion and career focus with great positions that our client companies offer. "
16766,f,"we consider ourselves the ultimate solution for real estate data and analytics. there's a huge demand for streamlined and customizable data analytics in commercial real estate and we have only broken the surface--we are quickly expanding our client base and are looking to grow our team with it. we are a small team of 10, but we are expanding fast! we hail from all across the country and have various interests (from gaming, to sports, to...crocheting llamas!). we are a very diverse group, but we all have a passion for learning, growing, and data! we work hard, but we know how to have a good time throughout. (good times ensured by our mascot and vp of fun, bandito.) we’re changing the game and are looking for fun, innovative, hard-working people to come along with us for the ride!"
4538,f,"the albany charter school network is a family of charter schools in the city of albany that works to prepare children for meaningful future lives – as purposeful, productive, and participatory citizens of new york, the united states, and the world. our strong and unified movement of charter schools collaborates with parents to provide for all students a vibrant academic environment and dynamic learning experiences that create what we call “future life opportunity” – a pathway to success in college, career, and community life. the albany charter school network and the schools that comprise our community are always looking for highly committed and highly skilled people to come and join us in the exciting and meaningful work of helping create future life opportunity for this generation of students. please take the time to look at the various open positions on our site. if there is a role for which you think you would be a great match, then we encourage you to learn more about it and submit an application."
8285,f,"at nobilissimus apps, we love creating apps people will love we enjoy every single moment of the process. only then it makes sense. we intend to bring into life many great ideas we invest in even more."
2226,f,nan
1993,t,"aker solutions is a global provider of products, systems and services to the oil and gas industry. our engineering, design and technology bring discoveries into production and maximize recovery from each petroleum field. we employ approximately 28,000 people in about 30 countries. go to   for more information on our business, people and values."
2407,t,"aptitude staffing solutions has redesigned the recruiting wheel. our innovative new platform cuts the recruiting time in half, yields scientifically-proven results and clients and candidates enjoy a pleasant experience through advanced, simple to use technology and a tenured, industry-experienced recruiting team. join us in a fresh new experience of leveraging your career...the way it should be! all represented candidates enjoy the following perks: expert negotiations, maximizing total compensation package signing bonus by aptitude staffing in addition to client signing bonus (if applicable) 1 year access to anyperk relocation services for out of town candidates continued education in your area of profession, seminars, workshops and other skill development events contract employees receive quarterly bonuses for the duration of their project direct-hire employees receive double bonues ($2,000) per referred/recruited candidate into their newly appointed company all candidates are encouraged to participate in ourreferral bonus program earn$500 - $1,000per hired referral "
17750,t,nan
8862,f,"established on the principles that full time education is not for everyone spectrum learning is made up of a team of passionate consultants with the drive for putting people who wish to grow themselves through education whilst working into long term and relevant job roles. we also are official re-sellers for the institute of recruiters/ study course professional courses in hr practice, in-house recruitment and agency recruitment it is our mission to help anyone wishing to pursue an apprenticeship onto the right qualification and into the right job. we work closely with both the candidate and the employer to ensure when the learner is enrolled they are at the start of a long and successful career. we have great relationships with a number of national training providers to ensure we can cover any apprenticeship available."
17729,t,nan
11587,t,"bright edge and aptitude staffing solutions have partnered up in an effort to streamline the hiring process and provide a more efficient and effective recruitng model. our focus is to help develop and achieve your career goals while makeing a solid geographical, cultural and professional fiit when leveraging your career into your new and exciting professional venture! brightedge today is over 180 employees strong, and continuously growing. brightedge has over 8400 brands and 650 direct customers, and has lead the market in seo innovation. the new headquarters reflect brightedge's growth and the maturity of the company, with a sleek and modern space in the heart of silicon valley.stay tuned, as brightedge's story is only beginning."
11449,f,"joist is a platform for trades contractors that allows them to estimate, invoice, accept payments, much more!"
6519,f,"upstream’s mission is to revolutionise the way companies market to consumers through cutting edge technology. this is an opportunity to collaborate with like-minded people in an environment that embraces individual differences and diversity. we offer a challenging and stimulating environment in which employees have the opportunity to work on a vast range of complex projects at the forefront of technical innovation. we are looking for creative, enthusiastic and open-minded individuals to join our innovative team to help both drive our success and uphold our existing reputation within the marketing technology world. what we believe our values of integrity, perseverance, innovation and respect are at the heart of our company. our actions are underpinned by these four values, which have become central to upstream, providing all of our employees with a clear framework from which to make their decisions. 1. integrity trust you are widely trusted and seen as a direct and truthful individual. you present the unvarnished truth in an appropriate and helpful manner, keeping confidences and admitting mistakes without misrepresenting themselves for personal gain. 2. perseverance you pursue work and life with energy, drive and a need to finish; you seldom give up before finishing, especially in the face of resistance or setbacks. 3. innovation you have good judgement about which creative ideas and suggestions will work and a sense about managing the creative process of others. you have the ability to facilitate effective brainstorming and project how potential ideas may play out in the marketplace. 4. respect you invest time in peers and demonstrates value and reverence for others when due, encouraging co-workers to express opinions and ideas. you promote equality within the workplace, encouraging praise and recognition from employee to employee as well as from the superiors. professional development at upstream upstream offers a variety of resources and a range of opportunities to inspire the best possible performance from our employees. our vast range of departments and global activities provide a strong platform for career development and professional progression. we boast various methods of progression within the company; whether through an upward advancement within a chosen field, expansion across departments or relocation to another office, creating the opportunity to gain both valuable experience and further insight into the international workings of the business. at upstream, employees have the opportunity to learn new skills, work across different disciplines and global departments and move into new challenges, all within the same company."
7665,t,nan
10036,f,mokaal is a startup aiming to change the way location based services are offered and perceived across a wide range of industries.
16031,f,"social asylum is a new startup located in san diego, we creating a platform for application development that can be replicated for various use cases and business models. we are looking to create a working environment that rewards talent, because we believe the employees are what makes a successful tech company. once we review your application we will provide further details about our current projects and future goals of the company."
6560,t,nan
5620,f,"rhodecode provides the leading source code management solution for enterprises.we are powering the world`s largest organizations, who depend on our products to make their software development process more flexible, collaborative, productive secure. every day millions of developers, project managers and qa engineers are using our innovative software which plays a central role in their work life. our company core values are about questioning the existing, being open delivering just the absolutely outstanding. everyone who is with us is an expert in his/her field of expertise, works in a small team of other gifted a-players and helps to achieve the team's mission. everyone takes full responsibility for his/her work, is treated with respect and management is just there to remove blockers. no committees, no micromanagement, just the focus on delivering the outstanding. help us to make the world better for millions of people. have a real impact. apply today! "
1630,f,"located in the heart of downtown kansas city, we’re redefining the future of fan engagement and innovative business solutions to impact world-class brands, teams and venues. as sports veterans, we understand the limitations of existing software solutions for our industry. our goal is to create new dynamic solutions designed specifically for our peers."
11758,f,"founded in 2010 by a team from google’s london and new york offices, qubit work with some of the biggest names in online. our engineers have built a brand new platform that combines a number of technologies – analytics, automation, personalisation and more – into a simple, easy-to-use product. we’re not the only ones excited about our brand new approach to solving the problems of modern e-commerce. wired magazine named qubit as one of thetop 5 hottest startups in london. we’ve raised $7.5 million in series a funding from one of the uk’s biggest venture capitalists! come and join the growing team as we embark on the most exciting chapter in qubit’s history. although we’ve now grown to more than 90 people, we’re keen on keeping our culture as relaxed and open as when there were only 5 of us. our offices have table football, kitchen full of fruit and other snacks, never ending coffee supply, dinner service and lots of other startup perks. more importantly we’re a focused and determined team preparing to double in size during 2014!"
17685,t,"aegis is a global business services provider in the area of experience management. we provide a suite of solutions for our clients, from strategy and design to implementation and execution, that help global brands deliver memorable end-customer experiences. with a presence in 56 locations across 13 countries and with more than 55,000 employees, aegis manages over a billion customer interactions every year for over 300 clients across verticals such as bfsi, telecom, healthcare, travel and hospitality, consumer goods, retail, and technology. aegis manages, enables, extends, and enhances business experiences for its clients and their customers across consulting, technology, outsourcing, and training and education. aegis is an essar enterprise. essar is a usd 39 billion conglomerate. - see more at:  "
9651,f,"sparkol is a growing software company based outside of bristol, uk. we specialise in making unique tools that help people get their message across without any design or technical know-how. the sparkol team comprises talented developers, designers,writers, musicians and support staff. our main product, videoscribe,enables our users to create engaging whiteboard-style animations quickly and easily. it's used by thousands of business people, marketers, illustrators, video professionals, teachers and students, as well as regular folk with stories to tell. videoscribe is available for desktop as well as ipad and android apps. "
2071,f,"can data be a thing of beauty? we think so. at seabourne, we build web applications that consolidate, integrate, and visualize data. our dedicated project teams partner with our clients to achieve astounding results. happy clients and cohesive teams are no accident—we have a delivery model that is tried and true and our established team of experts are cheered on to showcase their passion and know-how. we are excited about the work we do because we are building data solutions for clients who require brilliance, flexibility, and creativity. we solve real problems, making a real difference, one project at a time. one endeavor we were proud to be a part of was building the world resource institute’s climate change data visualization tool, cait 2.0. this tool gives users easy access to (literally) a world of comparative climate data. projects like these combine our expertise with our values while serving our clients and our communities. we are builders, designers, thinkers, collaborators, and over-achievers. we believe the most passionate associates also make time for family, laughter, and serenity. our science is delivering data solutions with flair; our art is making it look easy. interested in joining our team? we'd love to hear from you."
13013,f,nan
3615,t,"we have aggressive growth plans in place for the coming years. we provide a much needed service in facilitating the growth of small and medium size business with innovative financing products to their clients. we, at oak tree financing, commit our energies, intellect and knowledge to helping small and medium size business owners and entrepreneurs with extraordinary financing solutions to clients. we believe in providing the highest possible level of service and delivering superior results. we are committed to their financial well-being. with 67% of the population having no credit or bad credit our financing products have helped business owners increase their sales on average by 30%."
4864,f,"this initiative is being led by a very talented, energetic and inspirational group of young greek leaders called “global shapers athens hub”, under the umbrella of the world economic forum. in a nutshell, the objective is for the corporate-business community to align with global shapers in order to develop and implement an internship program, whereby companies commit to taking on board selected talented graduates for 6-month internships – in order to offer work experience / skill building and ultimately support the development of young talent to enter the local market."
2021,t,"aker solutions is a global provider of products, systems and services to the oil and gas industry. our engineering, design and technology bring discoveries into production and maximize recovery from each petroleum field. we employ approximately 28,000 people in about 30 countries. go to   for more information on our business, people and values."
6759,f,"founded by top technical experts, arithmica is a software development and services company focussed on delivering the highest level of technical services and solutions to accelerate the business ambitions of its clients.our services- application services- enterprise data solutions"
10107,f,we are a stationery and art supplies company that has been running for over 100 years. 
1505,f,nan
17700,t,nan
16781,f,nan
16350,f,"virteva delivers managed it services and project-based consulting services that optimize our customer’s it infrastructure and operations. headquartered in the twin cities and serving customers worldwide, virteva services help our customers say “yes” to the wide spectrum of information technology demanded by their business, employees and customers, securely and reliably, anyplace and anytime."
5077,f,"why csd? csd is not only a great place to work, but also to learn, grow and give back to the community. our organization is made up of talented, motivated people from diverse cultural, educational and professional backgrounds. we believe in teamwork, shared ideas, and creating solutions together while respecting individuality and innovation. we seek out people who want to see their ideas put into action, are committed to making a difference and who believe that more is possible! who we are here, you will discover colleagues who have passion for our company, our community, customers and each other, and that are led by a team of outstanding people who believe that more is possible from each and every one of us."
7564,f,nan
7436,f,"we build products and supercharge startups. helix is a unique federation of experience engineers that have worked for companies such as google and facebook. we have gathered together to work on interesting projectswhile also building our products. our clients range from early-stage startups (canva, soundbyte) to well-established companies (dropbox, orient express)."
2500,f,"founded in 2010 by a team from google’s london and new york offices, qubit work with some of the biggest names in online. our engineers have built a brand new platform that combines a number of technologies – analytics, automation, personalisation and more – into a simple, easy-to-use product. we’re not the only ones excited about our brand new approach to solving the problems of modern e-commerce. wired magazine named qubit as one of thetop 5 hottest startups in london. we’ve raised $7.5 million in series a funding from one of the uk’s biggest venture capitalists! come and join the growing team as we embark on the most exciting chapter in qubit’s history. although we’ve now grown to more than 90 people, we’re keen on keeping our culture as relaxed and open as when there were only 5 of us. our offices have table football, kitchen full of fruit and other snacks, never ending coffee supply, dinner service and lots of other startup perks. more importantly we’re a focused and determined team preparing to double in size during 2014!"
17698,t,nan
4507,f,"why csd? csd is not only a great place to work, but also to learn, grow and give back to the community. our organization is made up of talented, motivated people from diverse cultural, educational and professional backgrounds. we believe in teamwork, shared ideas, and creating solutions together while respecting individuality and innovation. we seek out people who want to see their ideas put into action, are committed to making a difference and who believe that more is possible! who we are here, you will discover colleagues who have passion for our company, our community, customers and each other, and that are led by a team of outstanding people who believe that more is possible from each and every one of us."
8539,f,"pricing recruiters is the leading global resource for the procurement, vetting and placement of qualified, pricing and profitability professionals worldwide. we understand and hold appreciation for the unique needs and demands of today’s employers and job seekers who work within the pricing discipline across all levels and industries. through our insightful knowledge of pricing in over 5 offices in 4 key international markets we hold an active candidate database of over 4,000 candidates from senior analyst to executive leadership. contact one of our recruitment consultants today to learn how we can help position your pricing team for success through strategic recruitment and team buildin"
17718,t,nan
10314,f,"novitex enterprise solutions, formerly pitney bowes management services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer satisfaction. for almost 30 years, clients have turned to us to integrate and optimize their enterprise-wide business processes to empower employees, increase productivity and maximize results. as a trusted partner, we continually focus on delivering secure, technology-enabled document and communications solutions that improve our clients' work processes, enhance their customer interactions and drive growth."
11762,t,"aptitude staffing solutions has redesigned the recruiting wheel. our innovative new platform cuts the recruiting time in half, yields scientifically-proven results and clients and candidates enjoy a pleasant experience through advanced, simple to use technology and a tenured, industry-experienced recruiting team. join us in a fresh new experience of leveraging your career...the way it should be! all represented candidates enjoy the following perks: expert negotiations, maximizing total compensation package signing bonus by aptitude staffing in addition to client signing bonus (if applicable) 1 year access to anyperk relocation services for out of town candidates continued education in your area of profession, seminars, workshops and other skill development events contract employees receive quarterly bonuses for the duration of their project direct-hire employees receive double bonues ($2,000) per referred/recruited candidate into their newly appointed company all candidates are encouraged to participate in ourreferral bonus program earn$500 - $1,000per hired referral "
5516,t,nan
1232,f,"zomatoissouth asia’s largest restaurant discovery platform present in 21 cities across india, uae, sri lanka, qatar, united kingdom, philippines and recently launched johannesburg in south africa. itispresent across 3 mediums – web, mobile and print.zomatowas founded by iit delhi alumni deepinder goyal and pankaj chaddah in july 2008. info edge ( ) has invested over $16.5m in it since 2010. we believe in being quick on our feet, harboring grand visions of our community of food lovers and working with the best and brightest that come our way. zomato launched in london, united kingdom in january 2013 is looking forward to recruit the best talent to join their pilot team of sales managers and content analysts."
16453,f,"at hayes-corp, we create the fun stuff. with a focus on software development for mobile platforms, we are constantly looking for talented people that can think outside the box logically and creatively. whether you define yourself as a coder, a marketer, or a number cruncher, we give you the resources to excel at what you do best. if you don’t see a position you like, but think you have what it takes - just send your resume toemail_eaa37b5bf6cd5f435db52ea17edfd1f61c685afdf336f31ca36d3514a139e79e."
12401,f,nan
11740,f,"we place highly qualified governors, governesses, nannies and private tutors into vip family homes across the world."
7614,f,nan
10984,f,"novitex enterprise solutions, formerly pitney bowes management services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer satisfaction. for almost 30 years, clients have turned to us to integrate and optimize their enterprise-wide business processes to empower employees, increase productivity and maximize results. as a trusted partner, we continually focus on delivering secure, technology-enabled document and communications solutions that improve our clients' work processes, enhance their customer interactions and drive growth."
10410,f,"our work at hps is collaborative, centered on a fun, team-oriented environment. it is also extremely challenging. we focus on the most complex, difficult debates in public policy, requiring everyone at the firm to continuously learn and stretch themselves in new directions. if you are ready for the challenge and want to make an impact, we encourage you to apply and learn more about what makes hps unique."
5573,t,nan
1127,f,"""our mission to our clients is to preserve their independence, enhance their quality of life, promote health wellbeing and have them consider us a part of their family."""
8432,t,"staffing recruiting done right for the oil energy industry! represented candidates are automatically granted the following perks: expert negotiations on your behalf, maximizing your compensation package and implimenting ongoing increases significant signing bonus by refined resources (in addition to any potential signing bonuses our client companies offer) 1 year access to anyperk: significant corporate discounts on cell phones, event tickets, house cleaning and everything inbetween. you'll save thousands on daily expenditures professional relocation services for out of town candidates * all candidates are encouraged to participate in our referral bonus program ranging anywhere from $500 - $1,000 for all successfully hired candidates... referred directly to the refined resources team please submit referrals via online referral form thank you and we look forward to working with you soon! [ click to enlarge image ]"
12762,f,"the realreal is changing the way people buy and sell luxury items. the leader in luxury resale, the company is a full service retailer offering customers authenticated, pre-owned, designer brands including chanel, hermes, louis vuitton , gucci and cartier, all at up to 90% off original retail. the realreal takes possession of all items prior to sale in order for its merchandising team, authentication specialists and skilled gemologists to evaluate each item. the company also offers buyers merchandise returns, with an in-house customer service team available to answer specific product questions."
200,f,"young shand is a full service digital agency that loves a challenge. we’ve made a name for ourselves by creating engaging digital content and leveraging new marketing technology to help nz businessesgrow. we consistently get results with a performance based approach and by ensuring the content we create gets people talking. this hashelped us become the country’s fastest growing independent digital agency. how we work our auckland office has a full production team, creative director, three creative teams, six digital designers and a full development team. as a client, you’ll also have a senior account director and an experienced account manager working with you day to day and at astrategic level. to ensure everything gets done, we also have our own dedicated team offshore that allows us to work 24 hours a day. perhaps more important than our production capability is our strategic and creative thinking. without great thinking you’re only going to get average results. and average is not good enough - we’re only interested in doing world class work that drives results for our clients. that’s why we’ve invested in ben becoming a new yorker for 12 months. he’s there to understand what’s happening at the cutting edge of marketing technology so we’re up there with the best. our environment last but not least, we’re a young ambitious company that’s not afraid of hard work. we have a young team that's smart and eager to learn and test the limits of what's possible. we have a real collaborative approach and work together to achieve great results."
17763,t,nan
17747,t,nan
7469,t,nan
13825,f,nan
12616,f,"street solutions, inc. (ssi) develops software solutions for the secondary loan market. our clients are some of the most successful investment banks, hedge funds, and mortgage companies in the world. we're solidly profitable, with atransparent and relaxed small company environment, competitive pay, numerous perks, and a management team that is committed to providing our people with all the tools they need to succeed."
13444,f,nan
6237,t,nan
16102,f,"about the companywe are ticketscript - the european market leaders in digital self-ticketing. whether it’s massive dance events, festivals, gigs, outdoor cinemas, fairs, theater shows, exhibitions, comedy nights, or award ceremonies - we do them all! we believe in empowering our customers. their success is our success. so far over 50,000 events have worked with us - and this is only the beginning. we have offices in london, amsterdam, antwerp, berlin and barcelona and are rapidly expanding across europe."
9456,f,"shapeways is the leading 3d printing marketplace and community, empowering designers to bring amazing products to life. by giving anyone the ability to quickly and affordably turn ideas from digital designs into real products, shapeways is fundamentally changing how products are made and by whom. through shapeways, designers gain access to the best industrial 3d printing technology, capable of manufacturing products with complex designs in a wide range of high-quality materials. 3d printing turns raw materials into original products, from wedding rings to rocketships, model trains to iphone cases, and prototypes to industrial engineering parts. the shapeways community can sell their products, share ideas, and get feedback from creative consumers and other designers around the world. headquartered in new york, shapeways has factories and offices in eindhoven, queens, and seattle. shapeways is a spin-out of the lifestyle incubator of royal philips electronics, and our investors include union square ventures, index ventures, lux capital, and andreessen horowitz."
9734,f,"our vision is to be the accountant and financial advisor of choice for medical practitioners across australia. we are a young, entreupreunerial and driver team focused on delivering the absolute best in customer experience. tired of providing one-dimensional advice? tired of product-sales and conflicted advice? are you looking for a challenging career in fast growing firm? we are mediq. we are a fiercely independent, holistic advice firm with a niche client profile of high net worth professionals. if this appeals to you - we look forward to catching up for a coffee to talk about opportunities to work together."
126,f,"who is abzorba games? founded in 2011 we pride ourselves on creating superb, high-quality multiplayer games that entertain and engage gamers all across the globe. we focus on excellence of execution and push ourselves hard in this fast moving industry whilst enjoying every minute. in our three years we have: launched our flagship live blackjack on android attaining over 2m gamers amassed over 5 million installs and still growing attained the 1 casino game itunes usa expanded our hub of fun™ games portfolio to 17 published games grown our talented team to ten - so far co-founded the industry facing international social games association (isga) what are our core values? our core values are integrity, passion and innovation and reward those who bring these attributes to the team. we demand the highest standards in creativity, quality and commitment in ourselves and of our products. what is abzorba offering? a world leading gaming company renowned in its sector for quality gaming products in a fast paced, hot sector. we pride ourselves on being a dedicated passionate team ready to grow still further and yet with a fair and ambitious work ethic. we provide competitive compensation and rewards with personal and company bonus schemes in place - we reward when ever we want and can not just at the end of the year. we have just moved to light, new offices in the heart of athens furnished with amazing mazi mi chairs, yes we take your sitting seriously. we have also included the all important and inevitable techie creative area with an over-used foozball table!"
11201,f,"green street advisors is the industry leader in real estate and real estate investment trust (reits) research for over 25 years. our dedicated research professionals generally cover far fewer companies per researcher than is typical for a securities firm. this specialization, coupled with our independence, allows for exceptionally detailed and timely analytical work while avoiding the conflicts of interest. our firm employs over 30 research professionals covering over 100 publicly-traded reits and all major real estate sectors in north america and europe. our mission is to provide unparalleled insight, advice, and service to knowledgeable investors looking to execute the best possible public and private real estate capital allocation decisions. the success of our firm is evident in our proven track-record. view our track record here:   green street's north american headquarters is in newport beach, california, and our trading desk is in dallas, texas. green street's european headquarters and trading desk are located in london."
8336,f,"interana is for interactive exploration of event data. with a simple, interactive interface, interana enables people to monitor, investigate, and make data driven decisions in real-time. by combining a purpose-built data store with a simple, interactive visual interface, interana provides real-time answers from billions of events, without sql or complex query languages. this powerful engine doesn’t require aggregations or summarization, giving users access to raw data for unlimited ad hoc analysis and exploration."
9354,f,we help teachers get safe secure jobs abroad :)
8879,f,"tidewater finance co. was established in 1992 for the initial purpose of purchasing, and servicing retail installment contracts. there are two divisions: tidewater credit services, providing indirect consumer retail finance options and tidewater motor credit, providing indirect consumer auto financing. we remain committed to offering a partnership with the dealers and consumers to create a win-win-win situation. our success relies solely on the success of our dealers and our consumers. full time positions include the following benefits: 40 vacation hours after 6 months of employment, 80 vacation hours after 1 year of employment 6 paid holidays as well as an anniversary holiday benefit paid personal and sick leave after 90 days of employment full benefits to include health, dental, life and disability insurance a 401k plan with a company match after 6 months of employment based upon a quarterly entry date incentive bonuses for individual and team goals (certain positions) bilingual spanish eligible for differential pay "
13916,f,nan
7260,f,"the currency cloud is challenging the old financial order, a landscape where global payments are costly and charges hidden from view. it’s a world where 85 per cent of international transactions are carried out by traditional banks. in place of these antiquated and opaque processes, the currency cloud promises transparency, competitive pricing and simplicity through a global payments platform designed and built for next-generation companies – from payments and e-commerce specialists to start-up banks. the cloud-based platform delivers end-to-end processing that’s fast and trackable. it’s easy to use, reliable, compliant and secure. it lowers the cost of conversion, lowers the cost of payments and increases the potential revenue streams available to our customers. the currency cloud is democratizing access and handing back control to the business user."
7612,f,"at hayes-corp, we create the fun stuff. with a focus on software development for mobile platforms, we are constantly looking for talented people that can think outside the box logically and creatively. whether you define yourself as a coder, a marketer, or a number cruncher, we give you the resources to excel at what you do best. if you don’t see a position you like, but think you have what it takes - just send your resume toemail_eaa37b5bf6cd5f435db52ea17edfd1f61c685afdf336f31ca36d3514a139e79e."
6163,f,"upstream’s mission is to revolutionise the way companies market to consumers through cutting edge technology. this is an opportunity to collaborate with like-minded people in an environment that embraces individual differences and diversity. we offer a challenging and stimulating environment in which employees have the opportunity to work on a vast range of complex projects at the forefront of technical innovation. we are looking for creative, enthusiastic and open-minded individuals to join our innovative team to help both drive our success and uphold our existing reputation within the marketing technology world. what we believe our values of integrity, perseverance, innovation and respect are at the heart of our company. our actions are underpinned by these four values, which have become central to upstream, providing all of our employees with a clear framework from which to make their decisions. 1. integrity trust you are widely trusted and seen as a direct and truthful individual. you present the unvarnished truth in an appropriate and helpful manner, keeping confidences and admitting mistakes without misrepresenting themselves for personal gain. 2. perseverance you pursue work and life with energy, drive and a need to finish; you seldom give up before finishing, especially in the face of resistance or setbacks. 3. innovation you have good judgement about which creative ideas and suggestions will work and a sense about managing the creative process of others. you have the ability to facilitate effective brainstorming and project how potential ideas may play out in the marketplace. 4. respect you invest time in peers and demonstrates value and reverence for others when due, encouraging co-workers to express opinions and ideas. you promote equality within the workplace, encouraging praise and recognition from employee to employee as well as from the superiors. professional development at upstream upstream offers a variety of resources and a range of opportunities to inspire the best possible performance from our employees. our vast range of departments and global activities provide a strong platform for career development and professional progression. we boast various methods of progression within the company; whether through an upward advancement within a chosen field, expansion across departments or relocation to another office, creating the opportunity to gain both valuable experience and further insight into the international workings of the business. at upstream, employees have the opportunity to learn new skills, work across different disciplines and global departments and move into new challenges, all within the same company."
